PARTKEY|NAME|MFGR|BRAND|TYPE|SIZE|CONTAINER|RETAILPRICE|COMMENT
3189|thistle wheat purple sienna floral|Manufacturer#5           |Brand#51  |PROMO BRUSHED NICKEL|16|SM DRUM   |21.00|no|
3190|sky sienna smoke turquoise purple|Manufacturer#2           |Brand#25  |MEDIUM BURNISHED STEEL|49|SM BAG    |21.00|no|
3191|hot salmon papaya metallic peru|Manufacturer#4           |Brand#45  |MEDIUM PLATED COPPER|4|JUMBO CAN |21.00|no|
3192|pale lemon violet dodger khaki|Manufacturer#1           |Brand#14  |STANDARD PLATED COPPER|34|JUMBO BAG |21.00|no|
3193|purple chartreuse antique lace ivory|Manufacturer#5           |Brand#52  |LARGE POLISHED TIN|37|JUMBO JAR |21.00|no|
3194|chiffon orange olive black smoke|Manufacturer#5           |Brand#55  |PROMO ANODIZED NICKEL|2|JUMBO BAG |21.00|no|
3195|dodger seashell saddle purple gainsboro|Manufacturer#5           |Brand#54  |PROMO ANODIZED NICKEL|20|WRAP BOX  |22.00|no|
3196|chocolate orchid honeydew violet goldenrod|Manufacturer#2           |Brand#21  |MEDIUM BRUSHED NICKEL|12|MED JAR   |22.00|no|
3197|cornsilk sandy beige olive blue|Manufacturer#1           |Brand#15  |ECONOMY ANODIZED COPPER|16|MED DRUM  |22.00|no|
3198|lime light sandy lavender coral|Manufacturer#3           |Brand#34  |ECONOMY BRUSHED TIN|42|LG PKG    |22.00|no|
3199|yellow hot salmon almond floral|Manufacturer#3           |Brand#35  |LARGE ANODIZED COPPER|11|LG DRUM   |22.00|no|
3200|cornflower antique goldenrod almond orange|Manufacturer#2           |Brand#25  |STANDARD PLATED COPPER|18|SM DRUM   |22.00|no|
3201|puff dim navajo almond midnight|Manufacturer#3           |Brand#34  |SMALL BRUSHED TIN|46|LG BOX    |22.00|no|
3202|mint papaya pale saddle dark|Manufacturer#3           |Brand#31  |PROMO BRUSHED BRASS|3|LG DRUM   |22.00|no|
3203|honeydew sienna mint orchid purple|Manufacturer#5           |Brand#54  |ECONOMY POLISHED STEEL|12|SM DRUM   |22.00|no|
3204|cornsilk ivory navy navajo spring|Manufacturer#1           |Brand#11  |PROMO ANODIZED TIN|42|MED BAG   |23.00|no|
3205|royal chiffon beige khaki bisque|Manufacturer#2           |Brand#23  |LARGE ANODIZED TIN|26|JUMBO BOX |23.00|no|
3206|almond saddle navy drab brown|Manufacturer#5           |Brand#54  |ECONOMY BURNISHED TIN|11|MED PACK  |23.00|no|
3207|forest orchid dim purple thistle|Manufacturer#3           |Brand#33  |ECONOMY BRUSHED BRASS|12|WRAP CASE |23.00|no|
3208|blue black navajo lawn grey|Manufacturer#4           |Brand#41  |SMALL POLISHED COPPER|19|JUMBO DRUM|23.00|no|
3209|cream cyan red hot navy|Manufacturer#1           |Brand#15  |MEDIUM PLATED STEEL|37|WRAP DRUM |23.00|no|
3210|wheat drab puff light cornsilk|Manufacturer#5           |Brand#53  |ECONOMY BRUSHED COPPER|22|LG DRUM   |23.00|no|
3211|tan medium red indian plum|Manufacturer#1           |Brand#15  |STANDARD POLISHED STEEL|48|JUMBO PACK|23.00|no|
3212|chocolate lime white turquoise burlywood|Manufacturer#2           |Brand#23  |LARGE ANODIZED NICKEL|11|LG PACK   |23.00|no|
3213|grey pink dark linen purple|Manufacturer#3           |Brand#32  |ECONOMY BRUSHED COPPER|17|JUMBO DRUM|24.00|no|
3214|goldenrod slate cornflower sienna blanched|Manufacturer#5           |Brand#53  |ECONOMY ANODIZED BRASS|45|SM PKG    |24.00|no|
3215|peach mint lemon frosted cyan|Manufacturer#3           |Brand#33  |STANDARD BRUSHED TIN|2|JUMBO JAR |24.00|no|
3216|antique pale tan cornsilk saddle|Manufacturer#5           |Brand#53  |LARGE POLISHED BRASS|12|LG PACK   |24.00|no|
3217|seashell snow lime cream grey|Manufacturer#3           |Brand#31  |PROMO POLISHED TIN|47|LG PACK   |24.00|no|
3218|blush lace slate lavender antique|Manufacturer#5           |Brand#51  |SMALL POLISHED COPPER|6|MED PKG   |24.00|no|
3219|metallic deep yellow tomato cyan|Manufacturer#1           |Brand#15  |STANDARD PLATED TIN|36|SM CASE   |24.00|no|
3220|royal lemon floral gainsboro yellow|Manufacturer#5           |Brand#54  |MEDIUM PLATED COPPER|46|MED DRUM  |24.00|no|
3221|lime azure snow papaya cream|Manufacturer#5           |Brand#51  |SMALL PLATED NICKEL|14|SM PKG    |24.00|no|
3222|navajo black hot coral burlywood|Manufacturer#1           |Brand#13  |MEDIUM PLATED NICKEL|3|MED CASE  |25.00|no|
3223|frosted wheat light hot pale|Manufacturer#1           |Brand#13  |SMALL ANODIZED COPPER|30|SM PACK   |25.00|no|
3224|beige purple dim violet azure|Manufacturer#2           |Brand#21  |SMALL PLATED COPPER|26|JUMBO BOX |25.00|no|
3225|rose wheat chiffon aquamarine yellow|Manufacturer#1           |Brand#13  |STANDARD PLATED COPPER|42|JUMBO PKG |25.00|no|
3226|maroon gainsboro red yellow snow|Manufacturer#4           |Brand#43  |ECONOMY BURNISHED BRASS|21|JUMBO BAG |25.00|no|
3227|lime cornsilk grey lemon tan|Manufacturer#4           |Brand#45  |ECONOMY POLISHED TIN|24|SM PKG    |25.00|no|
3228|linen maroon moccasin lavender blush|Manufacturer#4           |Brand#41  |STANDARD BURNISHED STEEL|12|LG JAR    |25.00|no|
3229|burnished mint beige midnight royal|Manufacturer#4           |Brand#44  |MEDIUM POLISHED COPPER|25|LG CAN    |25.00|no|
3230|violet black navajo sky goldenrod|Manufacturer#2           |Brand#24  |SMALL BURNISHED TIN|9|WRAP BAG  |25.00|no|
3231|smoke powder gainsboro floral orchid|Manufacturer#3           |Brand#31  |SMALL POLISHED STEEL|41|SM PKG    |26.00|no|
3232|sandy maroon salmon sienna chocolate|Manufacturer#3           |Brand#31  |LARGE POLISHED BRASS|10|MED BOX   |26.00|no|
3233|rosy wheat green misty plum|Manufacturer#1           |Brand#12  |LARGE BURNISHED BRASS|14|JUMBO BAG |26.00|no|
3234|magenta green ivory goldenrod dim|Manufacturer#1           |Brand#15  |SMALL PLATED NICKEL|25|MED BOX   |26.00|no|
3235|linen blush royal chocolate antique|Manufacturer#4           |Brand#43  |ECONOMY BURNISHED STEEL|5|LG JAR    |26.00|no|
3236|royal almond lawn khaki blue|Manufacturer#3           |Brand#35  |LARGE BURNISHED BRASS|22|MED CAN   |26.00|no|
3237|turquoise navajo burnished dark orange|Manufacturer#5           |Brand#53  |STANDARD PLATED STEEL|49|MED BOX   |26.00|no|
3238|black almond rosy frosted peru|Manufacturer#2           |Brand#21  |MEDIUM BRUSHED NICKEL|46|WRAP BOX  |26.00|no|
3239|ivory grey purple almond cyan|Manufacturer#5           |Brand#53  |MEDIUM BURNISHED BRASS|47|LG PKG    |26.00|no|
3240|sky cornsilk forest olive grey|Manufacturer#5           |Brand#54  |SMALL POLISHED NICKEL|35|MED CAN   |26.00|no|
3241|aquamarine navajo dim saddle green|Manufacturer#1           |Brand#12  |PROMO BURNISHED TIN|14|MED PACK  |27.00|no|
3242|rose orchid ghost antique black|Manufacturer#3           |Brand#31  |PROMO BURNISHED TIN|3|MED DRUM  |27.00|no|
3243|grey orchid papaya lemon lawn|Manufacturer#1           |Brand#15  |LARGE ANODIZED TIN|21|LG PACK   |27.00|no|
3244|rose firebrick cyan lime chiffon|Manufacturer#4           |Brand#45  |PROMO PLATED COPPER|31|JUMBO BOX |27.00|no|
3245|slate moccasin navy linen rose|Manufacturer#3           |Brand#35  |PROMO BURNISHED BRASS|21|JUMBO DRUM|27.00|no|
3246|goldenrod firebrick papaya black orchid|Manufacturer#4           |Brand#44  |MEDIUM POLISHED STEEL|38|LG DRUM   |27.00|no|
3247|powder blush salmon magenta peru|Manufacturer#5           |Brand#55  |PROMO ANODIZED COPPER|14|LG CASE   |27.00|no|
3248|ghost azure coral snow blanched|Manufacturer#4           |Brand#43  |PROMO POLISHED NICKEL|10|LG BOX    |27.00|no|
3249|salmon moccasin rose plum azure|Manufacturer#4           |Brand#42  |ECONOMY BRUSHED COPPER|3|JUMBO PKG |27.00|no|
3250|bisque dim puff magenta moccasin|Manufacturer#3           |Brand#31  |STANDARD PLATED NICKEL|42|LG BAG    |28.00|no|
3251|white peru ivory chocolate rose|Manufacturer#5           |Brand#51  |MEDIUM ANODIZED NICKEL|39|LG BAG    |28.00|no|
3252|violet burlywood sandy dodger mint|Manufacturer#5           |Brand#55  |SMALL PLATED STEEL|42|WRAP DRUM |28.00|no|
3253|black chocolate drab cornsilk salmon|Manufacturer#5           |Brand#51  |STANDARD ANODIZED TIN|20|LG CASE   |28.00|no|
3254|wheat blanched drab lemon light|Manufacturer#3           |Brand#32  |SMALL BRUSHED NICKEL|45|WRAP CAN  |28.00|no|
3255|wheat hot dark red chiffon|Manufacturer#3           |Brand#31  |SMALL BURNISHED STEEL|27|WRAP PKG  |28.00|no|
3256|cream violet slate cyan floral|Manufacturer#3           |Brand#33  |SMALL ANODIZED NICKEL|25|MED CAN   |28.00|no|
3257|mint green azure lemon ghost|Manufacturer#3           |Brand#32  |LARGE ANODIZED NICKEL|27|JUMBO PACK|28.00|no|
3258|cream antique chartreuse blue sky|Manufacturer#4           |Brand#45  |ECONOMY PLATED STEEL|4|MED DRUM  |28.00|no|
3259|coral drab gainsboro powder navajo|Manufacturer#4           |Brand#45  |ECONOMY BRUSHED STEEL|9|SM CASE   |29.00|no|
3260|powder honeydew linen smoke grey|Manufacturer#2           |Brand#22  |ECONOMY BURNISHED STEEL|9|SM JAR    |29.00|no|
3261|blanched smoke magenta deep goldenrod|Manufacturer#5           |Brand#52  |PROMO BRUSHED STEEL|37|SM CASE   |29.00|no|
3262|mint seashell midnight deep chartreuse|Manufacturer#4           |Brand#45  |STANDARD ANODIZED STEEL|9|JUMBO PACK|29.00|no|
3263|green orange rosy navy firebrick|Manufacturer#4           |Brand#41  |STANDARD POLISHED TIN|45|SM CASE   |29.00|no|
3264|smoke medium snow hot saddle|Manufacturer#3           |Brand#32  |SMALL PLATED COPPER|34|SM CAN    |29.00|no|
3265|saddle deep yellow snow pale|Manufacturer#3           |Brand#33  |SMALL BURNISHED NICKEL|21|MED JAR   |29.00|no|
3266|ivory goldenrod medium orange puff|Manufacturer#5           |Brand#51  |PROMO ANODIZED STEEL|25|SM CASE   |29.00|no|
3267|chiffon black ivory coral seashell|Manufacturer#1           |Brand#15  |ECONOMY BURNISHED STEEL|4|WRAP CASE |29.00|no|
3268|grey red orange tan spring|Manufacturer#1           |Brand#14  |STANDARD PLATED COPPER|45|LG CAN    |30.00|no|
3269|dim tan yellow honeydew antique|Manufacturer#5           |Brand#53  |LARGE POLISHED BRASS|24|LG CASE   |30.00|no|
3270|frosted mint ivory firebrick honeydew|Manufacturer#4           |Brand#42  |PROMO BRUSHED STEEL|15|LG CAN    |30.00|no|
3271|frosted thistle goldenrod almond mint|Manufacturer#3           |Brand#32  |PROMO ANODIZED NICKEL|35|LG BOX    |30.00|no|
3272|coral cream royal lavender red|Manufacturer#2           |Brand#24  |SMALL BRUSHED TIN|38|WRAP JAR  |30.00|no|
3273|bisque chiffon burlywood beige turquoise|Manufacturer#5           |Brand#51  |SMALL BURNISHED TIN|1|JUMBO BOX |30.00|no|
3274|khaki tomato burnished mint white|Manufacturer#2           |Brand#24  |ECONOMY BRUSHED TIN|33|MED JAR   |30.00|no|
3275|smoke burlywood wheat lavender slate|Manufacturer#4           |Brand#45  |LARGE PLATED BRASS|19|LG CAN    |30.00|no|
3276|lemon hot maroon indian dodger|Manufacturer#4           |Brand#44  |STANDARD POLISHED TIN|24|LG BAG    |30.00|no|
3277|powder purple peru blanched dodger|Manufacturer#3           |Brand#32  |LARGE POLISHED NICKEL|2|WRAP BOX  |31.00|no|
3278|wheat linen rosy almond blanched|Manufacturer#1           |Brand#15  |SMALL PLATED STEEL|10|JUMBO BOX |31.00|no|
3279|beige antique azure navy smoke|Manufacturer#4           |Brand#45  |STANDARD BRUSHED STEEL|26|JUMBO BOX |31.00|no|
3280|antique chartreuse hot saddle maroon|Manufacturer#3           |Brand#34  |SMALL PLATED COPPER|5|WRAP CAN  |31.00|no|
3281|blush deep dim smoke cornsilk|Manufacturer#2           |Brand#22  |ECONOMY BURNISHED STEEL|8|WRAP DRUM |31.00|no|
3282|sienna dark bisque papaya almond|Manufacturer#1           |Brand#12  |PROMO BRUSHED BRASS|18|SM DRUM   |31.00|no|
3283|puff light papaya peru sienna|Manufacturer#3           |Brand#31  |MEDIUM POLISHED COPPER|10|WRAP PACK |31.00|no|
3284|tan thistle sky honeydew drab|Manufacturer#3           |Brand#32  |MEDIUM ANODIZED TIN|23|JUMBO BOX |31.00|no|
3285|dodger lemon peach blush rose|Manufacturer#3           |Brand#35  |SMALL BRUSHED TIN|2|LG BOX    |31.00|no|
3286|ghost royal medium blue powder|Manufacturer#3           |Brand#33  |ECONOMY BRUSHED STEEL|5|WRAP CASE |32.00|no|
3287|spring almond dark floral midnight|Manufacturer#4           |Brand#44  |ECONOMY BURNISHED NICKEL|46|WRAP BOX  |32.00|no|
3288|salmon brown lace turquoise spring|Manufacturer#2           |Brand#24  |PROMO PLATED BRASS|42|MED BOX   |32.00|no|
3289|salmon cornsilk papaya tan almond|Manufacturer#5           |Brand#54  |PROMO PLATED BRASS|5|SM PACK   |32.00|no|
3290|sky khaki blanched green thistle|Manufacturer#1           |Brand#15  |PROMO BRUSHED TIN|8|SM DRUM   |32.00|no|
3291|magenta bisque pink yellow violet|Manufacturer#1           |Brand#15  |SMALL PLATED COPPER|15|WRAP BOX  |32.00|no|
3292|indian slate chocolate smoke red|Manufacturer#3           |Brand#33  |STANDARD BRUSHED BRASS|50|SM BOX    |32.00|no|
3293|turquoise wheat dark maroon plum|Manufacturer#3           |Brand#33  |LARGE PLATED TIN|32|LG DRUM   |32.00|no|
3294|dim blue thistle ivory linen|Manufacturer#4           |Brand#41  |PROMO BRUSHED BRASS|14|SM JAR    |32.00|no|
3295|medium cornflower black sienna indian|Manufacturer#5           |Brand#55  |PROMO ANODIZED STEEL|20|MED CASE  |33.00|no|
3296|antique moccasin medium plum lace|Manufacturer#3           |Brand#35  |SMALL POLISHED STEEL|44|LG PACK   |33.00|no|
3297|navy powder maroon cornflower chiffon|Manufacturer#2           |Brand#23  |SMALL ANODIZED COPPER|30|SM PACK   |33.00|no|
3298|dodger purple navajo snow violet|Manufacturer#3           |Brand#32  |STANDARD BRUSHED STEEL|16|SM CAN    |33.00|no|
3299|peru floral salmon navajo gainsboro|Manufacturer#4           |Brand#43  |LARGE POLISHED STEEL|7|SM PKG    |33.00|no|
3300|azure lawn medium peru orchid|Manufacturer#1           |Brand#13  |STANDARD BURNISHED NICKEL|16|MED DRUM  |33.00|no|
3301|yellow midnight coral azure cream|Manufacturer#3           |Brand#31  |SMALL BRUSHED NICKEL|33|LG JAR    |33.00|no|
3302|turquoise sandy black pink sienna|Manufacturer#3           |Brand#33  |LARGE PLATED TIN|11|JUMBO DRUM|33.00|no|
3303|magenta almond pale drab firebrick|Manufacturer#3           |Brand#31  |SMALL BURNISHED STEEL|42|WRAP CASE |33.00|no|
3304|spring brown orchid lemon dark|Manufacturer#3           |Brand#34  |MEDIUM BURNISHED STEEL|18|MED PACK  |33.00|no|
3305|steel floral metallic red sky|Manufacturer#1           |Brand#13  |LARGE BURNISHED TIN|1|JUMBO BOX |34.00|no|
3306|slate red plum honeydew beige|Manufacturer#1           |Brand#11  |PROMO BURNISHED STEEL|34|SM JAR    |34.00|no|
3307|lime aquamarine lace cream gainsboro|Manufacturer#2           |Brand#24  |STANDARD PLATED STEEL|48|LG CAN    |34.00|no|
3308|seashell frosted cornsilk aquamarine orange|Manufacturer#2           |Brand#24  |PROMO BRUSHED BRASS|19|SM BOX    |34.00|no|
3309|mint hot papaya sienna grey|Manufacturer#2           |Brand#22  |LARGE ANODIZED BRASS|1|LG BOX    |34.00|no|
3310|forest lawn dodger blue sienna|Manufacturer#4           |Brand#42  |MEDIUM PLATED COPPER|45|SM CAN    |34.00|no|
3311|medium light forest lavender indian|Manufacturer#5           |Brand#51  |ECONOMY POLISHED COPPER|20|SM DRUM   |34.00|no|
3312|navajo mint smoke aquamarine tan|Manufacturer#1           |Brand#12  |SMALL POLISHED TIN|3|SM PKG    |34.00|no|
3313|navajo sandy coral peru grey|Manufacturer#3           |Brand#34  |MEDIUM BURNISHED TIN|27|JUMBO DRUM|34.00|no|
3314|dark navy violet bisque dim|Manufacturer#1           |Brand#13  |STANDARD ANODIZED STEEL|14|WRAP JAR  |35.00|no|
3315|papaya mint orange cornsilk lace|Manufacturer#4           |Brand#42  |LARGE BRUSHED TIN|17|WRAP BAG  |35.00|no|
3316|cream dark white metallic rose|Manufacturer#3           |Brand#31  |LARGE ANODIZED COPPER|6|WRAP CASE |35.00|no|
3317|magenta tan linen maroon lemon|Manufacturer#5           |Brand#51  |SMALL BURNISHED COPPER|41|WRAP CAN  |35.00|no|
3318|hot tan purple rosy dark|Manufacturer#5           |Brand#51  |LARGE ANODIZED BRASS|18|WRAP DRUM |35.00|no|
3319|blue misty orange blush green|Manufacturer#4           |Brand#45  |STANDARD PLATED NICKEL|45|MED CASE  |35.00|no|
3320|chocolate forest burnished pink royal|Manufacturer#5           |Brand#51  |ECONOMY POLISHED COPPER|34|SM PACK   |35.00|no|
3321|cyan indian drab burnished khaki|Manufacturer#1           |Brand#14  |MEDIUM BURNISHED COPPER|1|MED PACK  |35.00|no|
3322|dim violet puff royal red|Manufacturer#4           |Brand#44  |MEDIUM BURNISHED NICKEL|13|SM CAN    |35.00|no|
3323|linen medium chartreuse light goldenrod|Manufacturer#1           |Brand#12  |MEDIUM POLISHED BRASS|45|WRAP PKG  |36.00|no|
3324|thistle puff maroon blush metallic|Manufacturer#1           |Brand#12  |SMALL BRUSHED COPPER|13|MED BAG   |36.00|no|
3325|wheat mint chiffon turquoise papaya|Manufacturer#3           |Brand#35  |LARGE POLISHED STEEL|16|JUMBO BOX |36.00|no|
3326|olive blanched azure tan dodger|Manufacturer#2           |Brand#22  |MEDIUM ANODIZED BRASS|40|MED CASE  |36.00|no|
3327|floral cornflower olive pink dodger|Manufacturer#1           |Brand#11  |PROMO PLATED TIN|28|SM CAN    |36.00|no|
3328|tomato chiffon forest white royal|Manufacturer#2           |Brand#25  |PROMO BURNISHED TIN|1|SM PKG    |36.00|no|
3329|goldenrod beige turquoise linen almond|Manufacturer#4           |Brand#45  |MEDIUM BURNISHED STEEL|20|JUMBO BOX |36.00|no|
3330|orange magenta chiffon linen lavender|Manufacturer#4           |Brand#45  |MEDIUM BRUSHED COPPER|21|SM BAG    |36.00|no|
3331|honeydew ghost plum cornflower coral|Manufacturer#2           |Brand#21  |ECONOMY BRUSHED TIN|16|SM BOX    |36.00|no|
3332|white plum cyan almond blue|Manufacturer#5           |Brand#55  |LARGE POLISHED STEEL|46|LG PKG    |37.00|no|
3333|papaya powder indian green wheat|Manufacturer#3           |Brand#35  |MEDIUM PLATED NICKEL|10|SM PKG    |37.00|no|
3334|black sky cyan maroon pale|Manufacturer#5           |Brand#55  |PROMO BRUSHED BRASS|17|JUMBO DRUM|37.00|no|
3335|plum navy white dim burnished|Manufacturer#3           |Brand#31  |ECONOMY POLISHED NICKEL|43|LG CASE   |37.00|no|
3336|pale indian salmon lemon white|Manufacturer#4           |Brand#41  |STANDARD POLISHED STEEL|20|MED PKG   |37.00|no|
3337|burnished coral peru blue rose|Manufacturer#4           |Brand#43  |LARGE POLISHED STEEL|30|JUMBO PACK|37.00|no|
3338|ivory green honeydew grey black|Manufacturer#2           |Brand#21  |STANDARD BURNISHED STEEL|41|LG CASE   |37.00|no|
3339|ghost black forest magenta honeydew|Manufacturer#2           |Brand#22  |STANDARD BURNISHED TIN|37|WRAP PKG  |37.00|no|
3340|coral tomato plum yellow black|Manufacturer#3           |Brand#31  |MEDIUM POLISHED TIN|3|LG PACK   |37.00|no|
3341|chiffon ivory yellow red cream|Manufacturer#3           |Brand#35  |STANDARD BURNISHED STEEL|6|MED DRUM  |38.00|no|
3342|plum cyan black misty bisque|Manufacturer#1           |Brand#12  |SMALL ANODIZED STEEL|36|SM CASE   |38.00|no|
3343|cornflower sky black blue coral|Manufacturer#4           |Brand#42  |MEDIUM PLATED STEEL|23|WRAP CASE |38.00|no|
3344|maroon bisque burlywood steel coral|Manufacturer#3           |Brand#35  |PROMO PLATED NICKEL|34|WRAP BOX  |38.00|no|
3345|lemon orchid chiffon turquoise lime|Manufacturer#5           |Brand#51  |LARGE ANODIZED BRASS|32|JUMBO BAG |38.00|no|
3346|plum floral orchid bisque brown|Manufacturer#4           |Brand#45  |SMALL BRUSHED NICKEL|43|LG CAN    |38.00|no|
3347|black navy thistle seashell steel|Manufacturer#1           |Brand#14  |MEDIUM ANODIZED TIN|43|MED DRUM  |38.00|no|
3348|tomato blanched black misty frosted|Manufacturer#4           |Brand#44  |ECONOMY BURNISHED BRASS|33|JUMBO PKG |38.00|no|
3349|gainsboro linen navajo blush sky|Manufacturer#5           |Brand#54  |STANDARD POLISHED STEEL|25|WRAP JAR  |38.00|no|
3350|chocolate papaya forest firebrick floral|Manufacturer#1           |Brand#11  |PROMO PLATED TIN|26|LG CASE   |39.00|no|
